clause	polarity
还有就是相对来说，同价位的帕萨特配置比迈腾丰富些。	5
车也开了一段时间，总体感觉很好，	5
大众车的品质不是吹出来的，做工什么的也很上档次，	5
操控性能也让我很满意，	5
目前还没有发现什么大毛病，等后期再好好磨合磨合。	5
去体验试驾了次这款车子，这车给我最深的印象就是这车的做工要超越一般的合资车，	5
转向精准，	5
油门的反应也很灵敏，	5
舒适度非常好，	5
自主的实力不小了。	5
RIO锐欧拥有典型的三厢车外观，设计简洁，前卫。	5
多边形前大灯与中网以及发动机盖上的上扬线形成了富层次感的前部设计风格，为整车的亮点。	5
成熟的品质，温馨的内饰，丰富的配置，小爱总是给人一种很温暖的感觉，	5
对于居家过日子的人来说，小爱特别实用，能提供足够的内部空间，出游特别方便。	5
郁闷大了8月9号提的车29号才挂上牌！	1
刚挂上牌问题就来了导航也坏了车子一开空调就出现咔咔的响声！	1
4S店的说是离合的问题修要拆变速箱我晕了刚买的新车啊就要拆变速箱！	1
各位车友你们这新奥拓还值得大家去买吗？	1
买这车绝对后悔，	1
车贵，耗油大，噪音大，	1
星洲售后修理工技术差态度叼，查不出原因又不给你解释。	1
现在感觉这个车开起来跟面包是一样的感觉！	1
我的破车活力版车价5W多，跟这个车的性能不符。	1
整体来说我觉得浪迪的空间是它的最大优点，	5
其次来说它的外表在车型当中也是别具一格，	5
内饰也还好。	5
1.2L的发动机的油耗还是能叫人接受的，	5
外表成熟威猛，内部空间舒适，商用的话空间绝对给力。	5
车身尺寸比途观的那些SUV是足足大了一圈的，所以内部空间自然也是大，	5
七座的安排合理，前两排空间没问题，	5
第三排做成年人比较局促，只能做小孩或者放东西。	1
我感觉尊驰车最大的毛病不是别的就是底盘技术，	1
车噪音很大，特别是开中速的时候，胎音和底盘的声音感觉很不舒服。	1
后排空间挺大的，	5
当时买这车就是看中了后排座椅可以收起来，拉人拉货都可以。	5
车身挺薄的，日系车都这样，跑高速的时候感觉车有点轻。	1
往好处想就是车身轻跑起来省油。	5
买时看着奥迪的质量去的，没有想到刚跑7500公里车辆在高速行驶时瞬间失去动力。	1
非常危险。	1
坚决投诉奥迪质量有问题。	1
奥迪Q3质量太差。	1
启动后车内隔音效果很好，基本听不到发动机声音，	5
高速上了120后，胎噪会比较明显，但都在可接受范围，	5
驾驶很平稳，	5
方向特别轻，	5
舒适性还是非常满意的。	5
总的来说这款车我是相当满意的，	5
座位饿232设计满足了我既要坐人又要拉货的要求，	5
而且价格实惠性价比超高，	5
我都向我周围的朋友介绍这款非常不错的大七座SUV	5
空间挺大，舒适，轻松坐5个人没问题，	5
视野开阔，行驶平稳。	5
动力也非常得棒，	5
这车开着也感觉很安全，	5
心情好自然一切都好，特别的喜欢。	5
开着还行，	5
就是时间久了发动机声音不纯，	1
车身状况不算太理想，	1
油耗还行，空间可以，	5
方向盘助力器老坏，特烦人。	1
仅仅就这辆试驾车而言，采用的塑料材质感普通，	1
仿皮的压花纹路质感也一般，	1
但相对东南汽车以往的车型来讲，戈蓝的组装品质还是有了很大的进步，基本。	5
座椅皮材质感不算出色，	1
试驾车的椅背已经出现了不规则的褶皱。	1
跑了8000公里，整体感觉不错，	5
外观大气、稳重、舒适。	5
缺点：后排座位前后、上下空间小，	1
后视镜总成有共振异响（经4S店拆开重装后好一些）	1
没有钥匙一键升降玻璃的功能，	1
不过整体感觉还是不错。	5
试驾了新宝来，车子的储物格感觉设计的也都不错。	5
内部空间不小，	5
开始还担心坐进去会不舒服呢，（我身高1.85）感觉还不错。	5
坐椅的包裹性非常的好，坐在上面感觉很舒服。	5
当时考虑的车也很多，这辆车最终是唯一能够满足我所有需求的，	5
外观漂亮，动力也够用，	5
高科技功能也比较全，	5
空间也实用，	5
总体来讲还是满意的，	5
希望质保期内把所有小毛病都暴露出来修了以后安安心心开！	3
车提速很快，超车很方便，	5
刹车也比较不错，	5
车子以皮实耐用、维修简便且相关配件和售后服务价格低廉而著称国内	5
外形比较时尚，大眼睛比较喜欢。	5
紧凑车型，也比较少长途用车，也没什么问题。	5
内饰的做工很好，比较精细，喜欢。	5
油耗自然也是很满意的了，	5
本田的车一直有个优势也就是油耗比较低了，	5
最满意的就是它的操作特别的棒，	5
人车合一做的很到位，	5
还有外观，空间都是很不错的地方，	5
基本上也没有什么不能接受的大毛病，车无完车，可以接受。	5
车的做工细，材料厚实，在安全方面考虑较多，	5
总的来说非常的不错，	5
这样的价格能买到这款车我觉得是物超所值，	5
不管是在外型、操控、舒适都很好	5
喜欢汽车空间，真的是很大的，	5
外观的话很时尚，够大气，怎么看都好看。	5
不满意的是胎噪声太大，	1
还有就是这款车的配置差，连最基本的配置都没有。	1
我觉得花冠的加速非常的好，感觉从1500转开始就非常有劲，	5
加速凌厉，有时还能体会到那种起步推背的感觉。	5
高速行驶时，车身基本上不会发飘。	5
车内内饰的细节还有待提高，	1
前车的A柱太大影响视线，	1
后备箱的后盖太沉，女生使用可能不会很方便，	1
方向盘下面鼓起一大圆柱，座椅如果调高的话，会对腿部有些影响，	1
前引擎盖下方的支杆不是液压的，跟车的档次很不符合	1
耗油量大，做工粗糙，	1
北方的朋友不知感觉到没有，脚下的热风形同虚设。	1
热风打开后噪音大，像是开火车，	1
希望商家改进~	3
长城腾翼C30总的来说是一款非常适应家庭使用的家轿。	5
外观大气、内饰也很好，	5
VVT发动机是一款非常不错的发动机	5
冬季变速箱分离不好，有磨损的响声	1
尾灯设计不好冬季里面有雾水	1
前大灯亮度不够	1
冬季油耗略高	1
油耗，目前很满意，性价比高。	5
虽然很多人说马6老了，但合适自己就最好。	5
不满意的是后杠有点太软，	1
配置少了点。	1
车门不使劲不好关。	1
开瑞优雅是我13年2月份入手的，是做生意拉货的，用起来使得心应手，很是不错，	5
外观够漂亮，操作很方便，舒适度也高，	5
希望更多朋友能来感受下	3
整体不错的车，开了4年，跑了15万，没出现大的毛病，	5
发动机不错，省油7升吧。	5
车到80迈动力强劲，加速快，省油。	5
价格贵；车一般；配置也是差；	1
车除了好看点，其他的没法跟这个档次的车比啊；	1
现在是越看越不想买它了。	1
10.1天津车展订车，10月31日提车，目前行车总里程近3K。3个月来这车给我的感觉依然如初，	5
外形漂亮，车内舒适、空间大，	5
短板是动力。	1
奥迪s4和同级车相比，外观还是很不错的，	5
动力不赖，	5
就是油耗偏高。	1
动力很好，	5
配上强大的四驱，让我在下雨天路上行驶更有信心，	5
路上的其它车看着不敢怎么跑呵呵。	5
真的夸夸这台车隔音效果做的真好。	5
要是再有个真皮座椅就更好了。	1
车的外形还可以，	5
车的动力最好用1.6l增压发动机提高车的经济和动力性，	3
行李箱后开门最好改成横开，这样有利于装卸行李方便，	3
车的备用轮胎最好不要下悬挂弄得太脏，应改为车内或后门悬挂式的，	3
车的内部装饰和功能也要得到提高。	3
小思的地盘隔音真的好差，	1
走烂路时子上甩来的小沙子把地盘打得哗啦哗啦的响，	1
感觉还没有我家的老吉利美日的隔音效果好。	1
高尔夫GTI外观酷，性能好，	5
就是价格有点贵。	1
不过好东西自然会贵点。	5
总之大众的车应该是值得信赖的！	5
期待着它的降价！	3
还可以吧，车型大方，中控台也喜欢，	5
起步速度有一点点肉肉，	1
A柱好点挡视线，不过习惯了就好，	5
还有就是减震跟胎噪有点大，	1
其它现在还没有什么问题，	5
油耗还比较满意，城郊结合七毛多点一个公里。	5
感觉停车的时候不把脚刹给揣进去的话，挂在P档脚松开刹车的话会冲下，	1
还有就是提速确实很慢，还没1.8T的快。	1
倒是行驶中提速还可以。	5
外观时尚大气高端，	5
IMT换挡旋钮及换挡拨片很吸引人，	5
油耗低空间大，	5
不满意的是前左侧车门需要用力关才能关上，每次锁车都要拉门把手确认一下是否已经锁上。	1
经过一段时间使用，发动机及操控整体来说还是不错的，	5
但觉得发动机声音比大众的或日产大一点，特别是起动时要啪的响一下，	1
再外壳不是很结实（主要是防护壳手按上去很软的感觉），	1
再一个就是音响效果感觉不是很好.....	1
菲菲具有强劲的动力优美的外形，霸气的视觉超大的空间，	5
音响效果也好，	5
我的柴扉是香槟金的女人开出去回头率很高啊	5
感觉还可以就是价格有点贵了	1
车的操控性，柔韧性不错，驾驶位舒适程度不错。	5
车的防噪音不错，提速很快，音响很劲爆，内饰很高档...	5
整车外观时尚动感，带棱角的设计是非常有视觉冲击力的，	5
特别是后保险杠以及前大灯的视觉感看起来简直就是一种享受，	5
而双排气尾管体现更加的运动感。	5
我觉得奔奔很不错，	5
但对我来说最大的不足就是车身太短，	1
如果再加长30CM就好了。	1
对于网友们说的发动机噪音、隔热层、门把手等，对我来说，可以忽略不计，因为毕竟只有3、4万的车。	5
前几天去世嘉，销售当时告诉我世嘉是高转速发动机，驾驶世嘉要粗鲁一点，换挡时机推迟一点。按他这么一来，世嘉果然就爆发出了天生的运动基因，	5
90Km/H以下加速非常迅猛，推背感十分强烈，	5
200Nm的扭矩在2.0发动机里面可是数一数二的了。	5
要说我最满意的一点应该说是超高的性价比。	5
该满足的都能满足，	5
外形靓丽，动力充沛，用料扎实，音响也同样给力	5
车里的内饰的还是可以的吧	5
就感觉加速不行啊，油门踩下去没有力啊，	1
平常没怎么开，5月3号提的车两个月多一点才开了2183公里，轮胎居然有的地方突出来了，	1
NMD什么鸟车，难道要我放着不开吗	1
纠结了半天还是选择了北奔的E300L，现在也没有后悔，的确很值。	5
首先外观上就很沉稳大气，而且内饰做的也很不错，真皮的座椅彰显品质，很满意的一款车	5
外观漂亮，操控尚可，	5
但是车内味道真心大，	1
售后简直无语，	1
送的倒车雷达，结果探测距离只有0.5m，而且反应不是一般的慢啊。	1
我是属于外貌协会的，要说帝豪最满意的那就是外观了，喜欢他那流畅的线条，年轻时尚，我觉得好看	5
日间行车灯也是超炫，	5
远远的看到就能认出我的“小豪”了。	5
不满意的就是车内的储物空间，中控台没有可以随手放杂物的地方，	1
再加上点储物格就好了	1
这车前脸的前大灯比上一代车好看多了，	5
下部有LED日间行车灯和前雾灯，感觉还是不错的。	5
看过很多车，感觉这车我看着最有眼缘了。	5
我这车的配置还差个中控彩屏，	1
当时感觉没彩屏还是挺纠结的，为了这个配置在添钱买高配不值。	1
性价比很高的一款车，各个方面都很优秀，	5
配置很丰富，	5
ESP车身稳定系统在道路不好的情况下开起来很安全，视野很宽阔。	5
油耗方面真的很省油，	5
对于一个家庭来说，这点是非常的不错，	5
很高兴当初选择了锋驭，现在看来一点也不后悔	5
手动拉高速跑到了20060迈过弯平稳，	5
油耗8.6L/KM，觉得还可以。	5
综合性价比超高，	5
车身重量沉，行驶安全。	5
车内密封性较好，隔音效果不错。	5
我的小三加装的是DVD影像，遥控导航，可以轻松获得导航坐标而不用麻烦地输入；	5
全天候实时路况信息，可以让我随时了解拥堵情况，及时调整行驶路线，	5
这样上班出行，很是实用和方便。	5
在宽敞的车厢内，他们都拥有舒适的电动调节真皮座椅，第二排独立空调和可折叠的第三排座椅。	5
帕杰罗的第二排腿部空间更宽松一些，	5
但紧凑的车门下沿却不太方便乘客上下车	1
新小虎的外观设计十分新潮，	5
法国人的设计浪漫典雅，细节之处都融入了雪铁龙全新的设计理念，张扬的气质很令人倾心。	5
我的车开了1万公里就出现两次方向机油漏油情况，	1
两个大灯都出现进水情况，	1
而且雨刮器噪音太大，	1
车辆发动后方向盘抖动太大，	1
车速到100以后发动机声音太大，	1
我对这款车已经完全失去信心，准备买掉，坚决不买国产货。	1
后排空间挺大的，	5
当时买这车就是看中了后排座椅可以收起来，拉人拉货都可以。	5
车身挺薄的，日系车都这样，跑高速的时候感觉车有点轻。	1
往好处想就是车身轻跑起来省油。	5
车子真心好，配置没话说，	5
但对我来说有两点不足，	1
一个是为什么不配全景天窗呢，全景玻璃窗也行呀。	1
还有就是希望你换车标，换了我绝对买比亚迪	3
大7mpv陪我有段时间了，可我对它的热情已然不减当初，越看越看漂亮，	5
外观大气，配置高端，让我越来越爱它	5
东风标致308，不后悔的选择，	5
从选车到提车，到现在用车这段日子，对小八的感情是愈发的深了。	5
反正它性价比是不低的，	5
如果你喜欢这外观和内饰以及标致的法式风格，那就赶紧下手了吧，趁着现在优惠力度大。	5
小五的脑袋特别圆润，	5
为了达到最漂亮的谐调效果，它那鹰眼式前大灯的设计一看就觉得很威武，	5
还有，内部结构也加入了圆润的设计这一理念，能使其很好地的与车头整体造型搭配，	5
这样的设计让整款车都提升了一个高度与档次。	5
长城哈佛最近还是比较火的，	5
和北汽的E系列，都应该算国产同级别车中性价比比较高的车了~	5
内饰稍显粗糙，在做工上应该还需要加强一下细腻程度	1
外型不大，但车内空间就较大！	5
水杯放置的位置，前排就在空调出口处，	5
冬天可以帮助加热一下，夏天，可以降温一下，不错的设计	5
耗油量大，做工粗糙，	1
北方的朋友不知感觉到没有，脚下的热风形同虚设。	1
热风打开后噪音大，像是开火车，	1
希望商家改进~	3
我的同事，购买了这款车，我驾驶感觉，动力没有问题，	5
就是乘坐非常不舒适，空间太小，	1
而且后排空间更挤，个子高的基本碰头。	1
总之家庭需要时请多考虑。	1
我最满意的就是空间和越野性能，这两点都是喜欢自驾游的我最需要的。	5
空间超大，躺在里面睡觉都不会觉得拥挤，	5
动力也强，终于可以自在的出去玩了。	5
才行驶17万公里，发动机缸体有沙眼，进水、漏气，修理费就遭了7.3万！	1
不久前还换了四个钢圈，超级耗油，小毛病多！	1
我新买了一辆蓝瑟，开始的时候感觉1－2档加速不明显，	1
但3档后提速感觉很好，	5
平常在市区红灯起步还很少有车超过我的。	5
世嘉1.6MT乞丐版，有2个问题，	1
在一、二档转速升高后减速，能明显听出来发动机收油的声音。	1
在停车怠速状态下，以前感觉不明显，现在能感觉到怠速抖动，	1
外观比较大气，	5
开起来比较舒适，比较稳。	5
油耗表现超出预期，现在一公里5毛钱不到。	5
动力够用。	5
综合来讲，这款车还算比较好，现在为止没有小毛病。	5
发动机异响，	1
变速箱漏油。	1
开了一年多修了三次，	1
便宜是便宜，做工粗糙就不说了，	1
但像发动机这么重要的也不靠谱。	1
买了后悔。	1
当初看过很多车，但是综合比较性价比，还是利亚纳A6的综合性价比高一些，	5
平时代步，偶尔出游，油耗问题可以基本忽略，	5
有时拉东西，空间够用。	5
内饰一般般，	1
但是空间很大，能放很多货物，非常方便。	5
油耗也不算高，百公里油耗6.8L，	5
综合起来还不错吧。	5
我的2.0手动，2W公里感觉还可以，油耗大概8.5，	5
就是保养太贵正常550大洋，2W公里1400大洋，	1
长途两人蛮舒服的，	5
后排有点窄，	1
红色黑内饰还不错。	5
其实最近今年的BYD进步大家都是有目共睹的，	5
他在配置上和性价比上有了较高的提升。	5
但是，为什么你不试着改变一下外观呢？一辆汽车的外脸是很有用的！	1
本人身高176，体重145，坐驾驶位感觉良好，	5
头部还有一拳，后排基本有一拳半的空间，瘦子就更好了。	5
虽然轴距变短了，不过感觉空间似乎比以前还大了，	5
东本车设计师对空间的利用真是不得不佩服啊。	5
外观大气，	5
车子开起来感觉底盘也很稳，	5
加速减速时候换挡很平顺，几乎察觉不到什么顿挫，	5
涡轮介入时也不会给人很突兀的感觉，	5
油门一踩，可以感受到所谓的推背感。	5
噪音控制也很好，	5
原本以为不需要花这个钱买帕萨特，而且一直担心帕萨特不适合家用，现在看来还是比较值的。	5
运动版相比老款确实好看多了，	5
比如方向盘，轮毂都改得不错，	5
配置也增加了，比如胎压监测，	5
希望运动版能有两种内饰可选，因为全黑内饰有时给人压抑感。	3
内饰设计有待改进，比如空调按键，音量按键改成旋钮更好。	1
老婆喜欢这款车的外观，我也看了好多款车，朋友也推荐了，最后还是觉得日系车比较省心，性价比和后期养护费用综合下来才购买这一款。	5
最不满意的一就是这个价格就只给了织布座椅，也不给一个真皮的。	1
整车感觉油耗理想，内饰，外观不错；	5
车子太轻，跑高速真是也就140了，在高就飘得厉害，	1
配件太贵，透明度不高，车前大灯不行，非常有必要提高，	1
轮胎窄，过弯测得厉害	1
北斗星X5的空间是我最满意的地方了，	5
还有就是看上了他充沛动力和省油能装这几个优势所在。	5
5万的价钱买这辆车真是值了，	5
性价比就是高！	5
操控性好，高速稳，	5
中控台我中意，	5
没USB插口太不爽了，	1
油耗我感觉还能接受，7到8个左右，	5
我开了11500多，500转以上换挡提速没有些人说的那样肉，家用足够了，	5
车子豪气十足，	5
大气的外观和那些更加贵的进口大型越野车相比可是更加有味道的，	5
机械底子都差不多，配置好要高一点，所以性价比那是相当的好。	5
第一次看到实车就很满意，比20来万的SUV里面的内饰好了不是一个量级，	5
面板仿大理石，略老气但绝对高档，	5
用料和做工都很厚道和精致，很满意！	5
车的外形还可以，	5
空间也比较大，适合一家人出行，	5
但价格过高，	1
轮子太小了，极不协调，	1
我认为轮子要195的，价格在5-6万左右。	3
锐志的舒适性是不错，	5
只是内部空间有点狭小，	1
特别是后座头部，很抵触心情。	1
但后座腿部空间不错。	5
小毛病太多！	1
3年出现以下问题：发电机坏，车门下垂，空调坏，窗玻璃不好用，轮胎和轮辐基本换完，后视镜不能复原。	1
本想支持国货，却带来不少烦恼。	1
平时主要家用，偶尔也商务用用，还是很不错的，	5
在同级别车中，性价比很高，	5
而且无论是配置还是动力，都完全可以满足自己的需要，	5
选择他我很满意	5
从外观上来说，这车稳重大方，线条简洁，开出去很有面子，	5
在内饰方面，做工也比较精细，	5
动力虽然算不上很强劲，但是家用的话完全够，	5
燃油经济性又好，买了绝对不会吃亏，	5
我的豪华版很上档次。	5
我的车开了1000公里了，没有大的毛病，	5
就是里面内饰有点粗的感觉，	1
细节问题比如门不好开，空调制冷不够快，空间小了一点，	1
在同等价位、同级别车型里是顶呱呱的。	5
ESP，激光焊接和高强度钢，空腔注蜡和底盘防锈，前后保险杠及1.4T涡轮动力的经济型。	5
高尔夫的安全性算是比较高的了。	5
最喜欢这款车的外观，外观动感时尚青春，	5
而且空间很大，坐在里面很舒服不觉得挤，	5
悬挂很好，过坑洼地带很顺畅。	5
但是动力有点点不足，	1
特别是起步加速的时候，感觉有点肉，	1
不过对于家用来说已经完全足够用了。	5
进店看过战车，觉得M6的整个车身细节展示了比亚迪正在不断完善的模具工艺水平，	5
与之前车型F3上那些不均匀的缝隙不可相比，前/后大灯与车身的接缝处理的都很均匀。	5
对于自主品牌来说，这是一个不小的进步！	5
动力很强劲，特别是猛加速和S挡时，感受很强烈，	5
整个身子都紧贴着座椅，推背感很强。	5
大灯炯炯有神，	5
我不太喜欢前面，还是觉得侧面最好看，	5
银色和白色显得很有档次，接缝处都处理的很不错。	5
厂家应该是考虑到这个车型的商务用途，车内包裹真皮部位还挺多，用来提升档次。	5
车身很长很高大，	5
空间很宽敞，空间是M5这种车型最大的亮点。	5
空间非常好，适合一家人出去旅行~	5
动力还是有一点点不好，1.5T的排量带这么大的车子上坡是会感到吃力~	1
操控还不错，油耗比较低内饰比较精致性价比高	5
觉得这款车还不错·比较适合自己~	5
花冠的转向比较沉，	1
悬架给人的感觉中度还要偏硬一点，对轻微的振荡并没有完全地屏蔽。	1
刹车系统做的比较差，容易出现刹不住的问题。	1
车子的外观真的很赞，	5
尤其是疝气大灯+灯眉，超喜欢	5
车子在起步阶段噪音大，这跟车的自重也有关系，还可以接受，	5
减震系统有待提高	1
提车已经有一个多星期了，从外观到操控我都非常的满意，呵呵，毕竟是自己的第一辆车么，	5
油耗目前有点高8.1，	1
过了首保估计就好了，毕竟现在还是在磨合期。	5
外观骏逸，门框四周加金属边更显档次。	5
多希望搞一次与奇瑞一样的10万km不间断测试期待中	5
好车就是好车，动力够用，操控也不错，	5
主要就是空间大，车子很好开。	5
内饰很喜欢，特别是仪表盘和中控台。	5
油耗比预期的要好，现在的油耗是8.4	5
总的来说，厂家还是比较厚道的，	5
基本上这就是新车买回来就不用折腾的车。	5
航空头等舱座椅带通风，就是舒服，像个大沙发，	5
空间和舒适度一流。	5
电动门是利器，遥控就可以控制，	5
再加上电动尾门，很方便。	5
车身高度不错，开上感觉就是像是开着越野车，	5
视线挺好，双天窗，特别是后天窗，看星星不错。	5
外观时尚硬朗、稳重大气，第一眼就喜欢上了，	5
驾乘空间宽敞、利用合理，性价比较高的合资车型，	5
用车期间我是很满意的，没有给我丢人，	5
买这款车还是很值的。	5
我刚买了一个月的车，前排气筒噪音太大，	1
保险盒上盖容易脱落，	1
车前2门在行驶过程是老嘎吱嘎吱响，	1
车得发动机提速太慢	1
夏天的炎热迫使我非常无奈的关上四个车窗开启空调，	1
说实在话我很不喜欢关上这四个车窗，哪怕是留些缝隙，为什么？	1
就因为关上车窗后整辆车感觉是异响！	1
离合的异响、“无骨”雨刷的异响、底盘的异响、换档时的异响！	1
最近上高速时，开120竟然抖的很明显，	1
不知什么原因，真郁闷啊。	1
还有就是此车噪音较大，动力不如老款。	1
建议大家想买时要考虑清楚。	1
配置稍微差了小小，	1
泊车辅助真应该有，如今停车难难停车啊，	1
屁大点地方没辅助有点悬（车技差的）	1
价格有点偏高了，主要是感觉对不起这外观了。	1
小六的空间挺大的，我身高182坐里面不顶头	5
但余量空间也只有3指左右了	1
动力，加速舍得给油门还是比较快的	5
车型还是那个经典的车型，这点还是很喜欢的，	5
内饰稍有不足，但还是很齐全，	5
不过现在2012款的8.68万高配版的很不错，	5
真皮座椅+天窗，还是很给力的	5
迈锐宝是雪福来旗下一款入门级B级车，价格比较实惠，	5
外形追求时尚年轻，很受年轻人喜欢，	5
这款车型也荣获三宝之一的美称，	5
个人比较喜欢这款车型的大空间以及完美的操控性。	5
迈锐宝，现在这款车型16万就能买到，	5
相对于不怎么景气的车行业，迈锐宝已经打出了名声。	5
相信大家都一样，那就是空间，本人身高一米八几，坐在驾驶室很舒服，	5
后排空间更是亮点，	5
带家人一起出去玩后排坐三个人也很宽松，	5
连后备箱的空间都很大。	5
后排座椅设计得非常糟糕，	1
靠背太直拉，后面的人坐着很不舒服，	1
尤其对于我们家小孩，长时间坐严重影响他们脊柱的生长和发育。	1
一汽-大众CC凭借惊艳的外形表赢得广大消费者的关注，	5
2.0TSI+DSG双离合变速器的完美搭配在动力方面给予了这款雄厚的底气。	5
不可否认大众CC是我见过的外形最漂亮的大众车。	5
在内饰方面的设计也几乎毫无缺点。	5
这样车子难怪会供不应求。	5
确实很不错~	5
差得很。	1
动力没力，油耗大，小毛病多，售后是超差，	1
本人是珠海第一辆哈飞骏意车主，7000公里了，换了大灯，水箱风扇，水泵，喷水电机，那是求爹爹似的维修，头痛	1
艾瑞泽7无论是外形还是配置都不如比亚迪速锐，	1
价格竟然比速锐高那么多，不知奇瑞高层是怎么想的，	1
如果价格不下降艾瑞泽必死	1
买的新车就让自己去做4轮定位，前车胎还慢撒气，	1
发动机声音比老牛还大，买完就后悔了	1
耗油差距太大，一天5.4一天7.2的玩我呢，	1
A柱宽的能过航母了，转弯什么也看不到，	1
后座卡子都掉下来了，自己上还上不住，后座都掉下来了	1
外形大气，	5
但车内空间却不是很大，	1
本人身高180，体重140，坐进去就算正好吧，	1
座椅已经很靠后了，方向盘还是能碰到腿	1
第一次看到歌诗图的时候，真的有种惊艳的感觉。	5
外形和颜色都让人印象深刻，	5
刚开始看见这款车时就被它的外观吸引，它拥有流线型的车身设计兼有有跑车的风格。	5
歌诗图拥有SUV的通过性毋庸置疑，从它地盘据地面的高度就可以判定。	5
总体来说对朗逸还是比较满意的，	5
朗逸还有个优点，就是安全性能比较好。	5
ESP，紧急制动系统，高强度身，前后侧安全气囊，胎压监测，陶瓷刹车片，等等，都有，	5
这就是我看中朗逸的地方，也是我给别人介绍车的时候，最爱提到的地方	5
艾瑞泽7无论是外形还是配置都不如比亚迪速锐，	1
价格竟然比速锐高那么多，不知奇瑞高层是怎么想的，	1
如果价格不下降艾瑞泽必死	1
本人驾龄23年，开过很多车，现准备买辆自己的车，今见新尚悦车，从外观，操控，配置都较一般，	1
后排空间紧点，价格较高。	1
倒档确实难挂，	1
油耗也高，	1
还有1档起步在半坡的时候容易熄火，	1
不过整车性能还是比较好的，我的是1.5的。	5
左转弯刹车异响严重，车内异响严重，	1
排机油口的内丝已经坏掉一年了，	1
发动机故障灯第二年就开始亮，	1
别克标志性的前脸大气敦实，外形憨厚，色彩靓丽，内饰做工精细。	5
不满意的是电子设备性能不稳定。	1
行驶过程中经常会碰到中控彩色显示屏无缘无故的黑屏、重启或者死机。	1
方向盘的确比以上车型要重，低速转弯和倒车会比较吃力，	1
但高速行驶时，给人比较平稳的感觉，	5
由于没有上高速，偶最多开到100，没机会体验100以上的感觉。	1
当然方向重有重的好处，道路的颠簸感传到方向盘上会减轻很多。	5
现在城里开面包的越来越少了，买北斗星和新款X5的反倒多了，个人觉得这归功于北斗星给力的动力和油耗，也不亚于面包的内部空间。	5
如果在内饰和舒适性方面再好点，在小车中就无敌了。	1
从外观来说很适合成熟稳重的成功人士和白领一族，还有那些对于老上海还有一丝怀念的老fans们，	5
内饰来说第一看起来很舒服，	5
仪表盘漂亮刻度和显示数字很清晰	5
雨刮器修了两次还是有异响。	1
倒车雷达昨天掉了一个去4S店说是没有探头了要自己掏钱，我才买了2个月不到的时间啊。	1
车门有异响。	1
毛病多多。	1
总体感觉这车还可以，速度、外观够我用了，	5
关于内饰我感觉中空台、尤其是音响和空调系统的外观有点单调了，显的很空。	1
一直在关注V，全景天窗，配置，外观都让我和我媳妇喜欢。	5
同时还在考虑海马M3和众泰Z300。都是刚出的。希望没那么多毛病。	3
今天有幸在郑州商都路，看到了蓝色的菲亚特500C，确实很给力，	5
特别是方向盘和中控台的设计风格，果然非同凡响啊！	5
兜中子弹稍显不足啊，攒钱奋斗中…	1
两厢的世嘉，它的运动套件延续了原有舒适配置、精致内饰，	5
整车造型越发炫目时尚，很有个性，	5
咱们这些热爱运动的车主，非常享受嘉嘉所带来的驾乘感受。	5
舒适性高（带方向盘助力，中央空调，电动门窗），	5
提速好（1.5L的全国十佳发动机）！	5
发动机前置前驱很适合我跑高速带客！	5
跑130马都相当稳！	5
唯一的缺点是晚上在高速路上灯光稍微有点暗！	1
去看过车，外观很漂亮，大气。	5
内部用料和做工太差！	1
和开瑞优优比多了中控锁和前电动窗。	5
但内部比开瑞优优就有点差距，但比开瑞优优整体要好看！	5
外型那就不需要说了，	5
动力自己感觉够用，	5
特别是在瞬间加速爆发力很强。	5
配置很全。	5
CC的外形设计融合了跑车的动感与豪华轿车的优雅，刚劲有力而不失华贵，	5
整车线条流畅，外形拉风，	5
尤其无框车门更是亮点，估计喜欢CC的朋友好多都是冲着无框车门和优美的曲线去的吧。	5
光凭这拉风的外观就能吸引不少购买者。	5
车子动力那更是不必说，相当的威猛。	5
我新买的蓝色，感觉座椅离顶棚的距离太低。	1
再有就是仪表盘没有时间显示晚上看时间太不方便了，	1
应该在里程表的显示栏里加上时间显示就好了。	1
第一次买了辆CVT的车子，开着就是很舒服，	5
加速还是很快，没有以往换挡的顿挫感，	5
据说比自动挡的车还省油。	5
可能后排座椅折叠没我想象的那么容易，要费点儿劲儿。	1
做工油耗都很好，	5
不好的就是漆面软，易划伤；	1
避震比较硬；	1
发动机仓没有盖板，也没有底板，感觉好象没什么档次，也容易沾灰；	1
从坐椅到内饰的皮质都不好，看得出来都不是什么好皮，手感很差；	1
中控和门把手的塑料感很强；	1
总感觉头部太短，比花冠长不了多少，而且下沉的厉害，有屁股翘头低的感觉；	1
高尔夫GTI作为一汽大众近年来最重要的产品中规中矩的中控造型设计并无多大亮点，	1
但其用料之厚实、做工之精致确实值得一赞。	5
细节部分同样如此，触手可及的软性材料手感不错。	5
我的车开了一年了，感觉彩色倒车雷达还是蛮好用的，	5
就是俺们英文差点，屏幕上显示的一些XX功能到现在还没有捣鼓明白，	1
希望厂家能搞个中文版的，俺也去换个。	3
启悦的发动机油耗控制的真是不错，	5
我感觉家用的油耗是很经济的，	5
动力也是挺不错的，完全是可以满足我的家用需求的，	5
空间也够大了，全家用着是很满意的，	5
这毕竟是自己的第一辆车，我感觉买的还是挺值的。	5
