clause	polarity
当初买车时冲着307去的，结果到了4S店，相中了308，	5
先不说配置动力等等，光是这个外观造型确实够拉风，	5
除了标致家族惯用的狭长的前大灯，引擎盖上4条硬朗的线条让小8看起来性感，	5
我比较喜欢这样的造型，时尚而且看起来比较有活力。	4
外形大气，	5
但车内空间却不是很大，	2
本人身高180，体重140，坐进去就算正好吧，	2
座椅已经很靠后了，方向盘还是能碰到腿	2
车子先上坡马上下坡会有异响，	1
1万公里轮胎侧面开裂，之前报发动机故障，	1
行车电脑显示油耗7.4，实际油耗应该更高，	1
以后换车不可能考虑这牌子了	1
右后侧45度角看过去商务范十足！	5
不愧是高端品牌呐。	5
双股五幅式的轮毂设计相当美妙！	5
带转向灯的自动折叠后视镜，高端大气上档次！	5
花冠的转向比较沉，	1
悬架给人的感觉中度还要偏硬一点，对轻微的振荡并没有完全地屏蔽。	1
刹车系统做的比较差，容易出现刹不住的问题。	1
骐达这车从一出来就很喜欢，	5
好多朋友都说这车外观不好看，不过我却是很喜欢。	5
觉得挺大气的，车子看着小巧，可是内部空间一点也不小，舒适性不错。	5
缺点：地盘低，减震软，转弯半径大，塑料件多。	1
优点：操控性好，动力足（1.5L），无维修适合一至两人使用，个性化车。	5
350广告单配置信息轮胎怎么会是乾胎，	1
车漆颜色为什么以550为准，	1
穷对付，不可信，	1
工作人员素质太差了。	1
总体来说，小爱真的很不错，性价比很高。	5
但是厂家是否该注意，做工有点太糙了。	1
我的车门电控开窗按钮处漏风很厉害，上80感觉漏风呼呼的。	1
其他都还好，就是有响声就忍受不了。	1
减震器响声，车门响声，胎噪，现在还能听到动力里面的运转声，	1
这密封隔音效果就是渣渣	1
很不错哦的，	5
价格比较实惠，	5
车辆总体质量不错，	5
配置也很不错质量杠杠的，好车。	5
售后服务也好，推荐大家购买	5
看了车友的描述给我感觉发动机动力不错，	5
外表时尚，操控性好。	5
购买欲提升不少。	5
但都说内饰不行，做工不精，价格偏高。购买欲打回原形。	1
现在最不能却准的是油耗，希望有个准确的综合油耗	3
15号买的IX35全景天窗版，18号后天窗玻璃无缘无故碎了，	1
去找她们却说是人为的，跟车的质量没关系，	1
我让他们鉴定，他们还推诿说要我报警，	1
MD，现代太缺德了	1
真是便宜无好货，简直是上当了，	1
买了不到一年毛病太多了，车门子经常打不开，车窗无缘无故的不听使唤，这么短的时间减震器先换了一次，而且耗油多，	1
气的给卖了，感觉甩掉了一个大麻烦。	1
起亚K5真的不错，	5
我买的是2.0顶配，内饰很大豪华，外观也很大气，	5
跑市区油耗高了点，	2
但是长途很省油的，绝对好，	5
希望大家支持。	3
这车性能、尺寸、配置等各方面都不错，或者够用。	5
但就是车头（车脸）做的太难看。	1
特别是俩眼，咋看都丑。	1
咱周围有太多的人对这车都是这评价。	1
倒档确实难挂，	1
油耗也高，	1
还有1档起步在半坡的时候容易熄火，	1
不过整车性能还是比较好的，我的是1.5的。	5
一直想买台空间比较大，又比较商务的车，从价格上也能稍微便宜点的，前几天买了台开瑞优雅2代，效果非常好，	5
动力、内部空间、外观都是我想要的，	5
总之很不错，给买车的朋友们推荐下。	5
强劲的动力，愿意深踩油门的话那推背感杠杠的，	5
空间也很不错，驾驶座很舒服。	5
但是轮毂设计的有一些小，	2
还有就是车内有异响了，	1
其他的也没有什么不满意的了，	5
总的来说还是一款不错的车，起码是能够对的起这个价格的。	5
今天去4S店了，服务态度不错，	5
看到车型基本上市满意的，就是价格还没有谈好，	5
希望买过车的可以给个参考价，1.6L带导航，带天窗的，谢谢大家了。	3
用车挺久了，快半年了，最满意的还是思域的中控，设计合理大气，	5
双层的仪表盘我很喜欢，因为看得时候很方便，这样的话还更安全，不用低着头去看，	5
按键啥的设计清晰明了，赞一个。	5
就外观好看点，	5
别的没一点好，	1
噪音太大，	1
冷车刹车刺耳响去4S查，他们说就这样子的，我觉得新车不该是这样子响	1
动力差，	1
我看F3已经好长时间了感觉这样的价格、这样的配置还算值。	5
我认为F3美中不足是这车太长，4米5，以后小区里非常拥挤，停车倒车不方便，	1
要是有金刚和车长就好了。	2
再者白金版标准型缺点东西，那就是安全气囊。	2
希望09年改进款把这项加上，也让百姓更觉实惠些！	3
爱琴海蓝颜色的增加，算是新款C2的一大亮点。	5
C2的车型比较饱满，	5
车身整体流畅，看上去很有运动感。	5
新增加的爱琴海蓝色，看起来非常有活力，动感而且时尚，	5
2012款的C2，重新恢复了1.6L手自一体的款式，这让C2在动力和款式上增强了很多优势。	5
经常欣赏腰线，确实不错，隆起的腰线从前大灯一直延伸到尾部，	5
门板下面还搞了点儿镀鉻装饰，犀利漂亮，	5
从侧面看，花哨的轮毂和饱满的腰线，整个车子时尚与运动并存！	5
电子仪表盘相当酷炫，	5
平均油耗在7~8个油，非常省，1.8的动力，1.6的油耗。	5
不满意的就是避震超硬，轮毂还小一寸，玛吉斯的轮胎。	1
主副驾驶均没有拉手的东西。	1
车子开起来很平稳，加速起来不会吃力，提速很快。	5
在不同的驾驶模式下他就表现出了动力感受也会完全不同，	5
配合八速手自一体变速箱，整体的动力输出非常平顺，毫无顿挫感。	5
动力方面真是没的说了，很满意。	5
离合很高，倒档不好挂，	1
提速没1.4的宏光快。	1
我是昨天买的新车，同时也是新手，1格油跑了75公里。总体来说还是很满意。	5
舒适度很高	5
第一眼看到猎豹CS10的车就知道我的车一定是它了！	5
这个车颜值高，外观大气，价格实惠！	5
是不错的选择，	5
看过很多国产车，最终还是对猎豹情有独钟。	5
我感觉在同级别，同价位车型中，CC动力性操控性最出色。	5
在级别中，造型相对比较前卫，设计新颖，流线，动感…	5
这车有点不好，跑到129KM会飘，稳定性也不怎么样，	1
价格也有点贵，在国产车里面都比较贵	1
质量一般，装饰业不好做工粗糙。	1
我建议买进口车，不要买国产车。	1
车的外形还可以，	5
空间也比较大，适合一家人出行，	5
但价格过高，	1
轮子太小了，极不协调，	1
我认为轮子要195的，价格在5-6万左右。	3
整车外观时尚动感，带棱角的设计是非常有视觉冲击力的，	5
特别是后保险杠以及前大灯的视觉感看起来简直就是一种享受，	5
而双排气尾管体现更加的运动感。	5
对3.5T的动力最满意。	5
3.5T涡轮增压发动机，500牛米的扭矩，开起来感觉真心很快，	5
无论是低速还是高速，都能感觉到源源不断的动力储备。	5
骏捷空间大，价格实惠，操控优异，外观大气时尚，	5
综合工况油耗：7.7-9.9L实在的家用轿车，	5
就是内饰颜色有点老，只有一种内饰颜色，没有多余的选择。	2
高速上开很稳，	5
关门声有高档次的感觉，	5
最重要的是我的车和日产阳光插了一下，我车掉了一点漆阳光整个凹进去，让领导对国产车有了好感	5
车内做工悬挂不错。	5
外观上耐看拉风，	5
整个车的做工非常不错，很实在，	5
而且空间上很充足，实用性比较高，	5
就是感觉手动变速器不太好使，	2
感觉还是变速箱的技术方面不是很好，	2
其他的倒是没有什么大问题，都可以接受。	4
出色的操控性能，	5
良好的底盘加上独有的方向盘设计，使得小四无论是在城市中奔跑还是在郊区中漫游，都能如我心愿的前进。	5
柔韧适中的底盘悬挂在车辆在行驶中始终保持着平稳性，大大减少了颠簸感，给我带来的舒适感受。	5
朗动是一款非常值得期待的车，	5
不管是从外形或者是内饰，都是我非常满意的，	5
关键问题就是价格上面了，在10万左右上市的话，它将会是我的首选....	5
奥迪的油耗我感觉还是挺不错的，我用着还是挺满意的，毕竟这是一辆奥迪车啊，	5
我开车不是激烈驾驶，动力方面完全是可以满足我的，	5
空间方面也够用了，	5
性价比也不错，	5
总之我认为这是一款不错的车。	5
最近上高速时，开120竟然抖的很明显，	1
不知什么原因，真郁闷啊。	1
还有就是此车噪音较大，动力不如老款。	1
建议大家想买时要考虑清楚。	1
今天去试驾了，外观和内饰还是可以的，	5
但是那个导航说是原装的，真心太烂了，还不如我的先锋垃圾导航。	1
车身太重导致1.4t的动力有点肉，加速的时候感觉是吃奶的劲都要使出来了，	1
结果问价格的时候，菲亚特很拽啊，说是一分钱也没的便宜，也没有任何大礼包可送，果断转福特了。	1
油耗，目前很满意，性价比高。	5
虽然很多人说马6老了，但合适自己就最好。	5
不满意的是后杠有点太软，	1
配置少了点。	1
车门不使劲不好关。	1
摇控钥匙做工精致，功能全，可摇控开启四门玻璃和后备箱，	5
我设成一下只开左前门，按两下中门全开，	5
摇控距离也超远，50米以外也没问题。	5
非常方便的说！	5
环保和经济性能的平衡是它的特点，	5
美观大方，同级别车具有价格优势。	5
空间大内饰也还可以。	5
给人第一感觉不错。	5
天窗刚开始没声音，现在遇到颠的时候会有挤压的声音。	1
车内声音是一直都有，缝线是好多地方不爽，	1
特别是真皮坐垫还是拉链式的，像后装的，一点不服贴	1
在同等价位、同级别车型里是顶呱呱的。	5
ESP，激光焊接和高强度钢，空腔注蜡和底盘防锈，前后保险杠及1.4T涡轮动力的经济型。	5
高尔夫的安全性算是比较高的了。	5
座椅还是有点小，我这种大个子，座久了，屁股麻！	1
我老爸有次来广州坐了后排，说了句很经典的话，这车后排座椅好像火车的硬板。	1
呵呵，太单薄了啊！	1
提车已经有一个多星期了，从外观到操控我都非常的满意，呵呵，毕竟是自己的第一辆车么，	5
油耗目前有点高8.1，	2
过了首保估计就好了，毕竟现在还是在磨合期。	4
大众一贯的低调又奢华，同样这款车在我看的第一眼就相中了。	5
外观更加时尚，内饰更加灵动，动力更加充沛，是大众的精品之作。	5
相对于之前CC车型的性感外形，新途锐这款车型给人的感觉更加稳重安全！	5
骏捷空间大，价格实惠，操控优异，外观大气时尚，	5
综合工况油耗：7.7-9.9L实在的家用轿车，	5
就是内饰颜色有点老。	2
希望内饰方面再有提高。	3
雨刮器修了两次还是有异响。	1
倒车雷达昨天掉了一个去4S店说是没有探头了要自己掏钱，我才买了2个月不到的时间啊。	1
车门有异响。	1
毛病多多。	1
开始的时候担心全时四驱的车会比较耗油，但是油耗方面还可以，	5
主要还有一点就是这车的性价比很不错，	5
空间很大，家用车最重要轴线就是要空间大，这部车达到了，	5
在就是还是全时四驱，底盘还高，	5
优点还是挺多的，	5
除了有一些无关紧要的小问题，其他的都还不错。	5
一款SUV最大的特点就是操控性佳，外形大气不做作，	5
不管走在山路还是任何艰难的路况，都能应对自如，	5
这几点GLK都做到了！	5
非常安静，打开车门，轿车化内饰和静音技术最为吸引我，	5
而且座椅很舒适，坐进金牛星的第一感觉就是舒服。	5
内饰整体上感觉更加高档，有很多让人感动的小细节。	5
静音性很不错，座椅包裹性好、弹性度高	5
从外观来说很适合成熟稳重的成功人士和白领一族，还有那些对于老上海还有一丝怀念的老fans们，	5
内饰来说第一看起来很舒服，	5
仪表盘漂亮刻度和显示数字很清晰	5
总的来说，在这个价位这个车还是相当不错的，	5
选车就要看你主要用来做什么，启悦这车外观好，空间表现的也不错，操控不错，	5
作为家用车，启悦这车买的不后悔。	5
我当初买睿行看上的就是睿行的空间和动力，	5
动力真的可以，东安三菱的发动机，动力表现的非常的好，挺不错的，	5
其次就是空间，大空间，坐人，装货都没有问题，	5
座椅是可以拆卸的，这个真的非常的好。	5
性价比挺高的一款车，	5
要外观有外观，还省油，	5
就是动力上反应的稍微慢了点，	2
但是影响不是很大，	4
驾驶了这么上时间我还是很开心的，让人很满意的一款车。	5
真是便宜无好货，简直是上当了，	1
买了不到一年毛病太多了，车门子经常打不开，车窗无缘无故的不听使唤，这么短的时间减震器先换了一次，而且耗油多，	1
气的给卖了，感觉甩掉了一个大麻烦。	1
性价比很高，	5
一个B+级的中级车，价格方面不是很高，	5
而且是1.8T的发动机，前双叉臂后多连杆四轮独悬，车长4956，轴距2850。	5
再加上这个级别的外观和内饰，真的是棒极了。	5
锐志动力，操控性比较好，起速也很优秀。	5
唯独美中不足的就是100公里开始车内躁音太大了，前后讲话很吃力，影响开车情绪	2
熊猫整车外观设计新颖时尚，圆润饱满，	5
进气口沿用流行的大嘴。	5
尾部更是该车的亮点，仿熊猫脚印的尾灯独一无二，	5
标配后雨刷，尾部看上去饱满动感。	5
跑了8000公里，整体感觉不错，	5
外观大气、稳重、舒适。	5
缺点：后排座位前后、上下空间小，	1
后视镜总成有共振异响（经4S店拆开重装后好一些）	1
没有钥匙一键升降玻璃的功能，	1
不过整体感觉还是不错。	5
动力很好，	5
配上强大的四驱，让我在下雨天路上行驶更有信心，	5
路上的其它车看着不敢怎么跑呵呵。	5
真的夸夸这台车隔音效果做的真好。	5
要是再有个真皮座椅就更好了。	2
最喜欢的就是它的动力，	5
2.0T的发动机，一脚踩下去，整个人就像飞起来啦；	5
其次就是它的外形，有棱有角，	5
水滴型的前灯特别给力，给人一种随时准备战斗的感觉，	5
一开出去完全hold住全马路，完全符合我90后的张扬。	5
不满意的是空间还是有点小，	2
特别是后排座位，中间部分，有点挤，坐上去不是很舒服，	2
风光580的空间宽敞、内饰非常齐全、	5
而且颜值特别高，选中它不意外了。	5
电动门窗放在手刹车那边总感觉怪怪的	1
应该和别的车一样放在主驾驶门子上，	1
而且还没有车窗一键功能。	1
车窗锁止键希望厂家改进一下，车销量会更好的	3
方向盘的确比以上车型要重，低速转弯和倒车会比较吃力，	1
但高速行驶时，给人比较平稳的感觉，	5
由于没有上高速，偶最多开到100，没机会体验100以上的感觉。	2
当然方向重有重的好处，道路的颠簸感传到方向盘上会减轻很多。	4
外观很炫酷，时尚动感，操控精准，对于新手来说很容易上手，	5
最大惊喜就是油耗，	5
作为城市SUV那是相当不错，创驰蓝天技术倍棒，	5
发动机起停，非常好用，相应及时。	5
买的新车就让自己去做4轮定位，前车胎还慢撒气，	1
发动机声音比老牛还大，买完就后悔了	1
耗油差距太大，一天5.4一天7.2的玩我呢，	1
A柱宽的能过航母了，转弯什么也看不到，	1
后座卡子都掉下来了，自己上还上不住，后座都掉下来了	1
做梦也想不到这汽车质量这么差，	1
电动门窗上下不灵，内装饰一塌糊涂，用垃圾塑料做的，都变形了，	1
汽车油门重，开车时声音好像拖拉机，太次了，	1
问问北京汽车厂领导怎么管质量的，就一外观好看点，其他都是垃圾配置。	1
专门糊弄我们这个档次的消费者吗？	1
海马车的标志实在是不好看，	1
这款骑士的内饰做工方面来讲真的太差了！	1
至于价格嘛，应该在10左右一点还差不多！	1
售后维修服务质量实在是需要提高一下了。	1
启动后车内隔音效果很好，基本听不到发动机声音，	5
高速上了120后，胎噪会比较明显，但都在可接受范围，	4
驾驶很平稳，	5
方向特别轻，	5
舒适性还是非常满意的。	5
我的小科是1.6自动挡的开了两万公里了发电机也换了变速箱也漏油。	1
现在开起来减速顿挫感特强跟手动挡脱档感觉一样的	1
而且有时还能听到发动机舱里发出降挡的声音‘啪’的一声。	1
总体来说非常满意的，	5
主要是车开着没出过什么毛病，	5
油耗让人惊喜，行驶稳定性很好，操控性非常棒。	5
车子开了近5年没出过任何毛病，	5
动力也没有衰减，很不错。	5
我觉得我家迈腾油耗超级好。	5
迈腾1500公里的平均油耗10.1L（开空调），比我以前的红宝省油10%。	5
小爱的外观简约大方，不张扬，不浮夸，但却不失时尚与大气，	5
性能在同级车中出众，	5
安全性能也很有保障，	5
我很喜欢。	5
新朗逸外形时尚硬朗，	5
中规中矩的设计，同时给人稳重气质，	5
这不就是传说的经典吗？	5
另外大众车一体冲压成型，激光焊接的做工工艺，给人十足的安全保障。	5
低配没有电防盗系统，	1
全系列没有发动机	1
防盗系统没有行车电脑，	1
1.3L配后鼓杀，价格定位太高，不如奇瑞E3.	1
老公买的车，我偶尔开一下，感觉很不错，	5
外观时尚，内饰简单大方吧。	5
开着操控性不错，每次出远门我就喜欢开着这个，安全啊，	5
买途锐最主要扥原因是听我一个朋友说途锐的安全性特别好，开着心里踏实啊	5
胎压调到原厂指定的2.2还是很不错的。	5
不过鉴于油耗的考虑我还是调到了2.5过减速带也不会很硬。	5
内部空间大所以开车也很舒服没什么拘束	5
舒适性还是不错滴	5
倒档有异响！	1
这毛病不是随时都发生，但是经常发生！	1
明明离合已经踩到底了，倒档挂进去会听到“嗤”的一声，打齿箱了！	1
那个心疼啊，估计没几年这个变速箱就得完蛋！	1
奔腾的尾部可能是外观设计的最大败笔，	1
不但没有高级车的感觉，甚至只能勉强达到中级车的标准，	1
而且远看比较象老款凯越和伊兰特，尤其是尾部转向灯过于单薄，	1
后备箱缝隙较大，和整体力量和阳刚之美格格不入，有失中级车水准。	1
至于为什么会选这款车，大部分原因还是因为价格吧，	5
在网上了解了SR7以后，觉得就外观和配置来说，我很满意	5
一种大气沉稳的印象，	5
另外米色内饰更显温馨，适合家庭用车，	5
内部设计更时尚稳重，相比老款提升了一定档次，	5
还有安全系数也因全系标配ES和上坡辅助而有所提高，	5
经典全顺外形大灯很喜欢，	5
动力好，也省油，	5
只是挡把有点长了，不符合年轻人的习惯，	2
希望厂家做称像新世代全顺一样的挡把。	3
首先就是这款车的外观设计的很时尚，	5
再就是空间比较的大，	5
最重要的是性价比很高，我能够支付的起，	5
但是车无完车，还是有瑕疵的，	2
但是这个价位也不能要求太完美，可以了。	4
家族式外观设计，每款都有细节上的差距，但是这款车型是我最为钟意的，	5
尤其是他那两颗忽闪闪的大眼睛，真的对我有无限的诱惑。	5
超喜欢。	5
对他我还是挺满意的！	5
中控台比较简约，	5
车内空间明显比同级别车要大好多。	5
腿部和头部的空间也很宽敞，没有拘束感。	5
小思的地盘隔音真的好差，	1
走烂路时子上甩来的小沙子把地盘打得哗啦哗啦的响，	1
感觉还没有我家的老吉利美日的隔音效果好。	1
外观还过得去，	4
1.6动力真心不行。	1
油耗还高7.5_8.0。	1
售后很差，服务不到位。	1
做工油耗都很好，	5
不好的就是漆面软，易划伤；	1
避震比较硬；	1
发动机仓没有盖板，也没有底板，感觉好象没什么档次，也容易沾灰；	1
从坐椅到内饰的皮质都不好，看得出来都不是什么好皮，手感很差；	1
中控和门把手的塑料感很强；	1
总感觉头部太短，比花冠长不了多少，而且下沉的厉害，有屁股翘头低的感觉；	1
从广州到湖南，来回2000多公里，在车内的时间比较长，感觉阳光车的装备比较齐全，	5
电动后视镜、ABS、6碟CD等一般都有，	5
不过座椅是手动，没有天窗。	1
发动机在启动的时候声音很大，大约要过2—3分钟声音才下来。	1
但在行驶过程中到也感觉不错。	5
开空调的时候不是很理想。	2
大灯炯炯有神，	5
我不太喜欢前面，还是觉得侧面最好看，	5
银色和白色显得很有档次，接缝处都处理的很不错。	5
厂家应该是考虑到这个车型的商务用途，车内包裹真皮部位还挺多，用来提升档次。	5
车身很长很高大，	5
空间很宽敞，空间是M5这种车型最大的亮点。	5
家里一直都觉得是款性价比不错的车。	5
很安静。底盘的过滤能力很优秀，与比较常见的三四十万的车相比没有明显差距。	5
我加价买的，是18寸大轮毂，	5
轮胎较薄，支撑能力加强了，并没有明显的牺牲舒适性。	5
空间宽敞、外形豪华，	5
价格和空间是最满意的地方，	5
6W多的价格能买到这样一个小型的SUV车型个人感觉很满意，	5
同时空间方面前后排的人坐上去都不会局促，	5
比起M，绚丽、众泰等等相同价位的车型来说可以说是完胜	5
高颜值，高端大气上档次，空间大动力足。	5
因为我喜欢它得外观，第一眼看上去被猎豹CS10深深吸引了。	5
为我的猎豹CS10点个赞把。	5
车的外形还可以，	5
车的动力最好用1.6l增压发动机提高车的经济和动力性，	3
行李箱后开门最好改成横开，这样有利于装卸行李方便，	3
车的备用轮胎最好不要下悬挂弄得太脏，应改为车内或后门悬挂式的，	3
车的内部装饰和功能也要得到提高。	3
今年5月份在朋友的推荐下买了台七座索兰托，25万左右，全景天窗，适时四驱，配置比较丰富，	5
到现在为止还是很满意的，油耗也不高，	5
今年中秋回老家，七座终于派上用场，	5
第一次开新车回家，亲戚朋友也觉得大气，美观。	5
觉得我眼光不错，感觉还是很有面子的。	5
国产车当中已经提升了很多的车，	5
钣金质量，外观设计进步很多，	5
配件质量限于成本可靠性不是很高，还需要进步不少。	2
看外观还可以，	5
但是显得动力不足。	1
而且价格偏高，觉得会成为小众车的。	2
提高配置和降低价格才是现今城市suv的王道啊。	2
是我目前开过的同级车中，内饰最精致的，没有之一，	5
做工质量人人看得到，很给力的说。	5
身边的朋友只要坐过我的车的，都说很赞，	5
选大思绝对没错。	5
我的雪佛兰车型是低转速发动机，它的换挡时机是在1800转到2000转左右所以加大油门反而会更耗油，	1
车速提不起来。	1
真的是没办法啊～！	1
我觉得奔奔很不错，	5
但对我来说最大的不足就是车身太短，	1
如果再加长30CM就好了。	2
对于网友们说的发动机噪音、隔热层、门把手等，对我来说，可以忽略不计，因为毕竟只有3、4万的车。	4
还可以吧，车型大方，中控台也喜欢，	5
起步速度有一点点肉肉，	2
A柱好点挡视线，不过习惯了就好，	4
还有就是减震跟胎噪有点大，	2
其它现在还没有什么问题，	5
油耗还比较满意，城郊结合七毛多点一个公里。	5
V3是我第一辆属于自己的车，动力方面我没有和其它车辆对比过，但是自己行使感觉起步推背感很强，	5
平时驾驶比较小心，动力挺满意的，	5
毕竟1.5的排量在这里，已经很不错了。	5
外观也是不错的，适合各位年轻人开的。	5
太太太太太太费油了！	1
1.3的发动机能跑出10个油！	1
大灯罩子2年半不到就裂纹了，一个要150，真无语！	1
车小，灵活，动力也很好。	5
唯独内饰的仪表台面和门窗台面做得很粗糙，皮纹是最便宜的那种，出于倭国忽悠国人的心态之作。	1
今年买的翼神，开起来感觉操控和动力相当给力，	5
改装后车也靓得不成，得意哟~	5
不过对翼神的大嘴不是很满意，大是大就是太平了点，要是更流畅些就更好了。	2
骏捷空间大，价格实惠，操控优异，外观大气时尚，	5
综合工况油耗：7.7-9.9L实在的家用轿车，	5
就是内饰颜色有点老。	2
希望内饰方面再有提高。	3
长城哈佛最近还是比较火的，	5
和北汽的E系列，都应该算国产同级别车中性价比比较高的车了~	5
内饰稍显粗糙，在做工上应该还需要加强一下细腻程度	2
我个人开车比较猛，所以感觉这款车的操控性和动力性能很棒！	5
我买的是大红色的，朋友们见了我的车都说特别骚气，开出去很靓。	5
说说缺点，内部的装配不是很好，	1
很多地方夹缝都比较大；	1
CD机开了就有电流声，但现在习惯了，	4
CD机跟说明书的操作有出入，少了几个音色；	1
开了空调声音还是有点大，没相象的那么安静，主要还是电子扇问题。	1
安全配置，空间，舒适度，外观，隔音远好于试驾车，	5
操控性能是很不错额，舒适性也是很好的，性价比也是很好的，总体不错。	5
这款车里面的高科技含量相对来说比较高，这点是相当满意的呢，	5
外观漂亮，空间大舒适性好，	5
不满意的是手动版没有音乐播放智能功能，	1
usb接口都没有。	1
远近光灯，一体，很不地道，	1
没有近光灯，灯光效果不好，音响只有两个，真差那两个喇叭吗？	1
很不明智的选择，同等国产里油耗最高的，怎么和人家竞争？	1
试过110-120的高速过弯和弯道超车，可谓随心所欲，	5
老婆和我似乎都没有过弯侧倾感觉，	5
操控性能确实挺不错的。	5
总体感觉操作性能还可以，	5
提速比较快。	5
后排空间太小，	1
油耗在同级别车中是比较高的，	1
还有发动机声音较大。	1
为了买这个车可没少跑路哈，结果价格就那样了，	1
但是5.1购车优惠送了装饰大礼包，还是为自己省了不少钱哈。	4
这个价格还是不错了，	5
总体来说买的还算值当。	5
空间大、油耗合理、舒适稳定值得赞一个！	5
整体不错的车，开了4年，跑了15万，没出现大的毛病，	5
发动机不错，省油7升吧。	5
车到80迈动力强劲，加速快，省油。	5
雅阁这车说实话外观挺好不错的。	5
内饰也比较宽敞。	5
但是缺点也有很多。	1
广本着车跟别的4S店的车不一样人家车出新款在功能和外观都会有所改观，雅阁着车出新款不是加个银条就是换个破灯。	1
而且价格还更贵。	1
2010年买的V3，小毛病不断。	1
刚开了4000多公里仪表就坏了，接着是大灯，接着是底盘。	1
那叫个郁闷啊。	1
而且4S店的有点乱收费的。	1
真后悔买这车	1
刚试驾第七代，时速过八十时发动机声音很大，	1
我同一天在相同路段试驾了天籁，隔音确实不如天籁。	1
车子外观内饰都很好，低速时很安静。	5
对CC这款车，真心的觉得动力给力发动机声音好听四驱系统悬挂系统舒适，	5
没有ACC系统..且不行加装！	1
偶尔有异响但是都可以处理掉	4
外形像大切，流线感明显，	5
运动感十足，安全，	5
油耗比较低，既适合家用，又适合单位用，	5
我的是家庭自用，很不错！	5
赛马稳重实用，	5
造型上特立独行但不怪异，	5
浑身充满力量感但不失儒雅稳重，	5
功能设置实用但不刻意讨巧，	5
内饰风格简朴但绝不低俗，	5
这就是哈飞赛马1.3标准型.	5
这车小巧玲珑，看似有点小，内饰空间可不小，	5
毕竟是人家老美制造的，空间就是大。	5
我们邻居属羊，买的就是公羊头，开了好几年了觉得这车性能还不错。	5
动力上丰田1.8的发动机加上6速手自一体的变速箱的确给力，稍微给点油就向前蹿，网友说推背感是很强的。	5
买的顶配的车，都不带倒车影像，这点真不知道厂家怎么想的，	1
希望后续能加上，这个功能还是很家用的。	3
买车有点周折，说到底是厂家产能低的问题，好多地方都没车，我这折腾了三个城市才提到车。	1
刚买车因为价格原因后悔过，可是当使用一段时间过后，这个感觉已经消失的无影无踪。	5
做工实在，配置实在。	5
荣威我的选择我相信。	5
我们是荣威，我们为自己代言。	5
外形和内饰都很有感觉，	5
颜色更是让人眼前一亮。	5
不错，值得我们爱车的人购买~	5
9200km刚做完二保，新手新车。油耗比想象的要实惠，	5
偶尔上高速，平均7.8，能接受。	4
车身重，过弯比较稳，高速170不会飘。	5
内饰饱满，有层次感。	5
人性化设计我喜欢，特别是光线不足会自动开头灯！	5
最满意的其一是宝马家族引以为傲的操控性，坐上去摸着方向盘感觉就不一样，	5
方向我觉得轻重得当的很是巧妙，过弯的时候基本指哪到哪，速度起来的时候车身也比较平稳。	5
其二自然就是动力了，28的动力已经非常给力了，秒杀市区百分之85的车子不在话下。	5
当然没有任何是完美的，最不满意就是老美的制作工艺了，	1
比起日本的精细还是显得有些粗糙，	2
但是只要老婆喜欢也就够了。	4
马自达3底盘转向发飘。	1
电路不好。	1
尤其是后备箱左上角线路，冬季开关后备箱，线路总断。	1
而且保险丝和保险对照表不准。	1
1.6自动舒适版的配置总的来说还是可以，	5
自动天窗在这样的季节似乎很有必要拥有，	5
ESP也是很强悍的，	5
胎压监测真心实用。	5
在多雨的季节，有个后视镜加热，后窗除雾，真的太完美了。	5
唯一遗憾的是，没有定速巡航。否则跑高速再也不怕脚麻了。	2
舒适性能也非常突出，	5
宽大的座椅，坐着绝对舒服，	5
后排空间够大，地板平整，没有凸起那一块。	5
主驾八向电动调节，可以灵活调整到自己认为舒适的位置上。	5
大7全景摄像很智能，	5
还有高分辨率的显示屏也十分的高端，	5
相对来说，大7的性价比很高了。	5
同样价位的SUV，基本上找不到配置这么丰富的车型了。	5
外观骏逸，门框四周加金属边更显档次。	5
多希望搞一次与奇瑞一样的10万km不间断测试期待中	5
2009年购车，到现在为止36000公里，四个门全坏，中控锁不起作用，	1
水泵一年后更换，空调声音大。	1
9200km刚做完二保，新手新车。油耗比想象的要实惠，	5
偶尔上高速，平均7.8，能接受。	4
车身重，过弯比较稳，高速170不会飘。	5
内饰饱满，有层次感。	5
人性化设计我喜欢，特别是光线不足会自动开头灯！	5
外形很时尚。媳妇开着也很舒适，	5
最主要的是空间大，前后座都很舒适。	5
价位也不贵，我觉得对新手来说真的是一个不错的选择。	5
跑高速的时候，油门很灵，	5
脚下点点儿油，速度就上来，这动力没得说。	5
缺少倒车影像，早知道加点钱买个豪华型的了。	2
高尔夫的外观那是不得不说，时尚又大气。	5
内部空间大，坐在里面很舒服。	5
动力感觉还可以，	5
不过一般都是在市区开，想跑也跑不起来，路况不充许，呵呵。	2
北斗星X5的空间是我最满意的地方了，	5
还有就是看上了他充沛动力和省油能装这几个优势所在。	5
5万的价钱买这辆车真是值了，	5
性价比就是高！	5
轮胎固然是使翼豹在弯道上落后的重要原因，	1
但我们还是发现，其操控性确实也与马自达3存在差距。	1
相比而言它的方向盘路感比较模糊，准确性欠佳，直接影响了高速变线测试的成绩，	1
再加上轮胎抓地力不足，在突然变向时的转向不足也很难通过油门来修正，	1
